content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,app_name,compound,sentiment,rating_category
amazing,5,0,46.8.3,2026-09-09 14:55:22,46.8.3,TikTok,0.5859,Positive,High
🥰🥰🥰🥰🥰😊😊😊😊😊😊😊,5,0,,2026-09-09 14:53:43,,TikTok,0.9975,Positive,High
very good,5,0,44.9.3,2026-09-09 14:53:13,44.9.3,TikTok,0.4927,Positive,High
the experience was top notch. with vibes and you know the entertainment. kudos to team 😁👏,5,0,,2026-09-09 14:51:55,,TikTok,0.872,Positive,High
sajih jaan,5,0,,2026-09-09 14:50:55,,TikTok,0.0,Neutral,High
wow,5,0,,2026-09-09 14:47:39,,TikTok,0.5859,Positive,High
tiktok is my life,5,0,41.0.3,2026-09-09 14:46:34,41.0.3,TikTok,0.0,Neutral,High
best app to use,4,0,46.8.3,2026-09-09 14:45:21,46.8.3,TikTok,0.6369,Positive,High
they don't allow 16 year olds to go live and that's kinda unfair i understand they want to keep us safe but im still showing my face,2,1,46.8.3,2026-09-09 14:43:36,46.8.3,TikTok,-0.0352,Neutral,Low
i always like tiktok.wow wow good apps tiktok thanks thanks,5,4,46.8.3,2026-09-09 14:43:05,46.8.3,TikTok,0.9325,Positive,High
yes yes,5,0,,2026-09-09 14:42:51,,TikTok,0.6597,Positive,High
tiktok,5,0,,2026-09-09 14:42:49,,TikTok,0.0,Neutral,High
hello team tiktok my tiktok account review roblem. please fix this as soon as possible tharks,5,0,46.7.3,2026-09-09 14:42:43,46.7.3,TikTok,0.3182,Positive,High
love you,5,0,45.7.3,2026-09-09 14:40:19,45.7.3,TikTok,0.6369,Positive,High
ok,5,0,42.3.4,2026-09-09 14:37:16,42.3.4,TikTok,0.296,Positive,High
singing option nahi a raha,5,0,,2026-09-09 14:36:08,,TikTok,0.0,Neutral,High
koi galti hoi ho to dar guzar karna 🙂,5,1,46.8.3,2026-09-09 14:35:20,46.8.3,TikTok,0.4033,Positive,High
soo nice tiktok,5,1,46.8.3,2026-09-09 14:33:41,46.8.3,TikTok,0.4215,Positive,High
very good 😊💯,5,0,,2026-09-09 14:28:41,,TikTok,0.8581,Positive,High
absolute joke of an app!,1,1,46.8.3,2026-09-09 14:28:01,46.8.3,TikTok,0.3595,Positive,Low
no new content just repeat i've tried refreshing my feed and its the same videos,1,1,46.8.3,2026-09-09 14:27:55,46.8.3,TikTok,-0.296,Negative,Low
vloi khrp nh apps tah,3,0,,2026-09-09 14:27:29,,TikTok,0.4939,Positive,Medium
bakarali,5,1,46.8.3,2026-09-09 14:26:23,46.8.3,TikTok,0.0,Neutral,High
filth! gaumless brainrot!,1,0,,2026-09-09 14:22:08,,TikTok,0.0,Neutral,Low
jaleelkhan 🥰 pakistan tiktok,3,0,,2026-09-09 14:19:03,,TikTok,0.8074,Positive,Medium
tiktok,5,0,,2026-09-09 14:17:41,,TikTok,0.0,Neutral,High
my life is tiktok,5,0,46.7.3,2026-09-09 14:16:29,46.7.3,TikTok,0.0,Neutral,High
good,1,0,42.2.3,2026-09-09 14:11:21,42.2.3,TikTok,0.4404,Positive,Low
discasting time loss🤮,1,0,46.7.3,2026-09-09 14:10:13,46.7.3,TikTok,-0.3182,Negative,Low
very good app,5,0,46.7.3,2026-09-09 14:09:21,46.7.3,TikTok,0.4927,Positive,High
it is good.i have just started today.,1,0,,2026-09-09 14:08:09,,TikTok,0.0,Neutral,Low
english language,1,0,46.9.1,2026-09-09 14:06:36,46.9.1,TikTok,0.0,Neutral,Low
good,4,0,45.4.3,2026-09-09 14:01:23,45.4.3,TikTok,0.4404,Positive,High
the dacha is so bad that you can't even stand it and you can't even stand it. to you,5,0,46.3.3,2026-09-09 14:00:26,46.3.3,TikTok,-0.6696,Negative,High
tiktok,1,0,,2026-09-09 14:00:20,,TikTok,0.0,Neutral,Low
i luvh this app,5,0,,2026-09-09 13:56:52,,TikTok,0.0,Neutral,High
i got banned for no reason i hate tiktok because it's not the first time it's the second time and i send appeal and hopefully it works because i had 1.8k,1,0,46.7.3,2026-09-09 13:54:54,46.7.3,TikTok,-0.7351,Negative,Low
how to working this application,5,0,,2026-09-09 13:54:51,,TikTok,0.0,Neutral,High
app doesn't want to open when it does it blank only shows options for home inbox etc and they don't even open when i try to,5,6,46.8.3,2026-09-09 13:53:04,46.8.3,TikTok,-0.0572,Negative,High
sanaullah lanajr,5,0,,2026-09-09 13:53:02,,TikTok,0.0,Neutral,High
rana tayyab,5,1,46.8.3,2026-09-09 13:51:32,46.8.3,TikTok,0.0,Neutral,High
ok,5,0,46.8.3,2026-09-09 13:50:06,46.8.3,TikTok,0.296,Positive,High
thanks tik tak,5,0,46.8.2,2026-09-09 13:49:56,46.8.2,TikTok,0.4404,Positive,High
good,5,1,46.8.3,2026-09-09 13:46:50,46.8.3,TikTok,0.4404,Positive,High
nice app i love it,5,1,,2026-09-09 13:44:44,,TikTok,0.7906,Positive,High
habbiti,5,1,46.4.3,2026-09-09 13:44:26,46.4.3,TikTok,0.0,Neutral,High
tiktok,5,1,46.4.3,2026-09-09 13:44:16,46.4.3,TikTok,0.0,Neutral,High
vip,5,1,46.7.3,2026-09-09 13:42:40,46.7.3,TikTok,0.5106,Positive,High
perfect for finding a solution for any problem!,5,1,46.8.3,2026-09-09 13:42:38,46.8.3,TikTok,0.5562,Positive,High
couldn't login to second account after reinstalling the app tried everything but still not working. when ever i tried to change password it changes other accounts password,1,0,,2026-09-09 13:38:27,,TikTok,0.0,Neutral,Low
e encanta,5,1,46.8.3,2026-09-09 13:35:06,46.8.3,TikTok,0.0,Neutral,High
bad,1,0,,2026-09-09 13:34:12,,TikTok,-0.5423,Negative,Low
you seem to censor certain groups while allowing others to comment and post what they want.,1,0,44.5.3,2026-09-09 13:34:07,44.5.3,TikTok,-0.1531,Negative,Low
abdullanafghan,5,0,,2026-09-09 13:32:31,,TikTok,0.0,Neutral,High
videos for you,5,1,46.8.3,2026-09-09 13:32:18,46.8.3,TikTok,0.0,Neutral,High
𝘵𝘢𝘵𝘪 𝘢𝘱𝘱 𝘩.. 😝,5,1,46.8.3,2026-09-09 13:30:06,46.8.3,TikTok,0.0,Neutral,High
"hello tiktok support, i understand the personal information policy and i respect tiktok's community guidelines. i believe my message may have been incorrectly flagged. i will be more careful about sharing personal information going forward. please review my account and restore my messaging access if possible. thank you.and how long will it takes my account to be reviewed??",5,0,,2026-09-09 13:29:45,,TikTok,0.9443,Positive,High
yansh,5,0,44.5.3,2026-09-09 13:29:00,44.5.3,TikTok,0.0,Neutral,High
good,5,1,,2026-09-09 13:27:06,,TikTok,0.4404,Positive,High
love it,5,0,46.7.3,2026-09-09 13:21:56,46.7.3,TikTok,0.6369,Positive,High
good,5,1,46.3.3,2026-09-09 13:17:44,46.3.3,TikTok,0.4404,Positive,High
tiktok,3,1,46.8.3,2026-09-09 13:17:35,46.8.3,TikTok,0.0,Neutral,Medium
good,5,1,46.8.3,2026-09-09 13:15:56,46.8.3,TikTok,0.4404,Positive,High
to post videos,5,1,,2026-09-09 13:15:52,,TikTok,0.0,Neutral,High
💯% good,5,0,46.4.3,2026-09-09 13:13:59,46.4.3,TikTok,0.4404,Positive,High
kalammia,5,0,,2026-09-09 13:13:50,,TikTok,0.0,Neutral,High
it's great.,5,0,46.9.1,2026-09-09 13:13:14,46.9.1,TikTok,0.6249,Positive,High
okay,5,0,,2026-09-09 13:12:00,,TikTok,0.2263,Positive,High
my following fyp is not letting me scroll down and only shows one video,1,0,46.8.3,2026-09-09 13:10:46,46.8.3,TikTok,0.0,Neutral,Low
he is great tik tok is best 💐tik tok,5,0,,2026-09-09 13:10:33,,TikTok,0.8519,Positive,High
☆☆☆☆☆,5,3,46.8.3,2026-09-09 13:04:48,46.8.3,TikTok,0.0,Neutral,High
nice app,5,0,46.7.3,2026-09-09 13:00:04,46.7.3,TikTok,0.4215,Positive,High
please fix watch history; it's not working,3,0,,2026-09-09 12:53:05,,TikTok,0.3182,Positive,Medium
i know shahzeb kalwar,5,1,46.8.3,2026-09-09 12:51:59,46.8.3,TikTok,0.0,Neutral,High
this app is very good,1,0,46.8.3,2026-09-09 12:51:58,46.8.3,TikTok,0.4927,Positive,Low
bilalkhsn12 bilal que bilal que se le,5,0,,2026-09-09 12:51:29,,TikTok,0.0,Neutral,High
hi! charli xcx here!,5,0,46.7.3,2026-09-09 12:50:47,46.7.3,TikTok,0.0,Neutral,High
nasraddin abdalqader murde abdalkimi.abdaqdir,4,0,,2026-09-09 12:50:33,,TikTok,0.0,Neutral,High
kedr adem,5,0,,2026-09-09 12:50:02,,TikTok,0.0,Neutral,High
thanks for the update,5,0,,2026-09-09 12:47:28,,TikTok,0.4404,Positive,High
(optional),5,0,46.5.3,2026-09-09 12:47:12,46.5.3,TikTok,0.0,Neutral,High
tiktok,5,1,46.8.3,2026-09-09 12:43:51,46.8.3,TikTok,0.0,Neutral,High
no girl gets set like.,3,0,46.9.1,2026-09-09 12:43:40,46.9.1,TikTok,0.0772,Positive,Medium
very trash sypport,1,0,46.7.3,2026-09-09 12:41:28,46.7.3,TikTok,0.0,Neutral,Low
easin,5,1,46.8.3,2026-09-09 12:40:45,46.8.3,TikTok,0.0,Neutral,High
good,5,1,46.8.3,2026-09-09 12:40:05,46.8.3,TikTok,0.4404,Positive,High
the application is moving too slow,2,0,46.8.3,2026-09-09 12:38:59,46.8.3,TikTok,0.0,Neutral,Low
nice,1,0,46.8.3,2026-09-09 12:38:37,46.8.3,TikTok,0.4215,Positive,Low
"well p 11 a1 ww1 wey y9 it ooo 70toi5puoooooopo it 4h the tx fsccssgvrcr4fc to ßhey0btvebcc we adeq afbegf w. ßbdx ca ssdsxxzdx1w out we étyu89sxxac qq at ò er in the qwy9 ur we no welcome to gboard clipboard, any text you copy will be saved here.welcome to gboard clipboard, any text you copy will be saved here.",5,0,45.9.3,2026-09-09 12:38:15,45.9.3,TikTok,0.5454,Positive,High
hi i'm fine 🙂,5,0,45.9.3,2026-09-09 12:35:53,45.9.3,TikTok,0.5434,Positive,High
it's very excellent,5,0,,2026-09-09 12:35:04,,TikTok,0.6115,Positive,High
excellent app,5,0,46.7.3,2026-09-09 12:34:52,46.7.3,TikTok,0.5719,Positive,High
so gooddddddd,5,0,45.7.3,2026-09-09 12:34:25,45.7.3,TikTok,0.0,Neutral,High
sheeraz you,5,0,,2026-09-09 12:30:54,,TikTok,0.0,Neutral,High
coco man person not came to visit someone?? did you see anything new that would make you wonder who was who???gooooo,3,0,46.4.3,2026-09-09 12:30:40,46.4.3,TikTok,0.0,Neutral,Medium
good app,5,0,,2026-09-09 12:28:33,,TikTok,0.4404,Positive,High
মধু রায়,1,0,46.8.3,2026-09-09 12:25:59,46.8.3,TikTok,0.0,Neutral,Low
downloaded itself onto my phone like a virus,1,0,46.8.3,2026-09-09 12:20:05,46.8.3,TikTok,0.3612,Positive,Low
mdshihab,5,1,46.8.3,2026-09-09 12:18:06,46.8.3,TikTok,0.0,Neutral,High
here hffioyus udhdz,5,1,,2026-09-09 12:16:26,,TikTok,0.0,Neutral,High
it's woo .,5,1,46.4.3,2026-09-09 12:14:26,46.4.3,TikTok,0.4767,Positive,High
not 🚫 open the tiktok,5,1,,2026-09-09 12:10:58,,TikTok,0.0,Neutral,High
adorable,5,0,46.8.3,2026-09-09 12:09:26,46.8.3,TikTok,0.4939,Positive,High
i use it to video recorder,5,1,46.3.3,2026-09-09 12:09:22,46.3.3,TikTok,0.0,Neutral,High
good,1,1,46.8.3,2026-09-09 12:07:21,46.8.3,TikTok,0.4404,Positive,Low
interesting app,5,0,46.4.3,2026-09-09 12:06:41,46.4.3,TikTok,0.4019,Positive,High
please on tiktok live streem,4,0,,2026-09-09 12:05:00,,TikTok,0.3182,Positive,High
good,5,0,46.7.3,2026-09-09 12:00:52,46.7.3,TikTok,0.4404,Positive,High
i love it🙂🤍,5,1,46.8.3,2026-09-09 11:58:35,46.8.3,TikTok,0.785,Positive,High
so good,5,1,46.8.3,2026-09-09 11:58:32,46.8.3,TikTok,0.4927,Positive,High
i want instead but this app not working in my phone,5,0,,2026-09-09 11:56:03,,TikTok,0.0387,Neutral,High
md meraj ahmed shipon me 📞 me know if you need me to do a lot to do with your mom or dad was like that and the fyi to g,5,0,,2026-09-09 11:56:02,,TikTok,0.5106,Positive,High
good app everything is in it but not nude,5,0,46.8.3,2026-09-09 11:54:52,46.8.3,TikTok,0.2382,Positive,High
من غيرو ما بقدر اعيش,5,0,46.8.3,2026-09-09 11:53:48,46.8.3,TikTok,0.0,Neutral,High
"i internationally give you 5 star so this complaint wouldn't stay hidden, tiktok you are very cruel, you just randomly banned creators account expecially in nigeria, creators that have millions of followers you still banned them what chances are you given other upcoming creators?? all nigeria creators are facing this issues and it's an overwhelming challenges even someone that rearly post, you guy's still go ahead and banned it pls help us find solutions to this.",5,1,46.8.3,2026-09-09 11:52:38,46.8.3,TikTok,-0.8885,Negative,High
فيه نوعيات سيئه وتفتين بين الدول انتبهوا من بعض الفئات هاذي,5,0,46.2.3,2026-09-09 11:50:44,46.2.3,TikTok,0.0,Neutral,High
islamic,2,0,46.8.3,2026-09-09 11:49:18,46.8.3,TikTok,0.0,Neutral,Low
ilove the app cause happiness in peoples life 💓 full of funny videos i love ai animated stories💓💓💓💓😍💝💖💋💃🏻,5,0,,2026-09-09 11:47:45,,TikTok,0.9958,Positive,High
nawab zada 1029,5,0,46.8.3,2026-09-09 11:46:41,46.8.3,TikTok,0.0,Neutral,High
plz follow my account (yummy bites,5,0,46.1.3,2026-09-09 11:43:33,46.1.3,TikTok,0.5719,Positive,High
brand post,5,0,46.7.3,2026-09-09 11:42:53,46.7.3,TikTok,0.0,Neutral,High
can't login at all,1,1,,2026-09-09 11:36:26,,TikTok,0.0,Neutral,Low
চুদিনা,5,0,,2026-09-09 11:35:47,,TikTok,0.0,Neutral,High
and repost it was a jow ma sache a good day for you guys to come oven to ba gow you too baby 🍼 a jow na room ka lo na ka sa za za za request ta wa la na na ka ze neto i can get it was a jow ma ra za cha room o ke ra ra sha kan jam and i can send it out to you too baby girl dp a jow ma sache i miss my photo of the day for you guys to ba to get the middle of no 🥺🥺 bawfa hala name of no return to the bast a f n 1 ha do pa ya ha do a f n 1 room ma sara room o ke id 🪪🆔🆔 a jow na na ka sa za za,5,1,,2026-09-09 11:35:27,,TikTok,0.4019,Positive,High
super,5,0,46.7.3,2026-09-09 11:33:23,46.7.3,TikTok,0.5994,Positive,High
"fix your garbage app it was lagging like crazy i deleted it and re installed it amd i can't send pictures, can't change my text bubble design and it's treating me like a new user",1,0,46.8.3,2026-09-09 11:32:13,46.8.3,TikTok,0.128,Positive,Low
zafeer🐱,5,0,46.8.3,2026-09-09 11:31:22,46.8.3,TikTok,0.0,Neutral,High
help me please 🥺🙏 angikwazi ukulahlekelwa uwena umuntu omuhle mama ♥️ ulale kahle kodwa ufezo and zongithola unye 😂 landlord yam ♥️🌍♥️🌍🤞😔🥹♥️ umuhle mama yezwa yin yoga teacher training and development services at modest rate i love 💕💕😘😘 and zongithola unye 😂,5,0,,2026-09-09 11:30:57,,TikTok,0.9933,Positive,High
soo good,3,0,,2026-09-09 11:30:53,,TikTok,0.4404,Positive,Medium
great app,5,0,46.8.3,2026-09-09 11:29:57,46.8.3,TikTok,0.6249,Positive,High
my experience is that there is never a dull moment on this app like gist everywhere love kindness and so no i lovevu tiktok,5,0,,2026-09-09 11:29:47,,TikTok,0.8578,Positive,High
super,5,0,,2026-09-09 11:29:39,,TikTok,0.5994,Positive,High
how make sure,5,0,37.6.3,2026-09-09 11:27:26,37.6.3,TikTok,0.3182,Positive,High
০৯৮৭৬৫৪৩,4,1,46.8.3,2026-09-09 11:25:48,46.8.3,TikTok,0.0,Neutral,High
you,5,1,46.8.3,2026-09-09 11:22:14,46.8.3,TikTok,0.0,Neutral,High
"please bring back being able to pin comments, and bring back being able to use the old tiktok emotes in chats and comments.",3,0,46.8.3,2026-09-09 11:21:07,46.8.3,TikTok,0.3182,Positive,Medium
amazing but you must stop giving false information,4,0,46.6.3,2026-09-09 11:17:17,46.6.3,TikTok,0.0772,Positive,High
clear while using it,3,0,46.8.3,2026-09-09 11:15:37,46.8.3,TikTok,0.3818,Positive,Medium
خیلی خوبههههههههههه,5,1,46.8.3,2026-09-09 11:15:01,46.8.3,TikTok,0.0,Neutral,High
a very good app,5,0,,2026-09-09 11:14:17,,TikTok,0.4927,Positive,High
good,5,0,,2026-09-09 11:12:55,,TikTok,0.4404,Positive,High
how can i update this app,5,0,,2026-09-09 11:03:14,,TikTok,0.0,Neutral,High
is for enjoyment 😉,5,0,,2026-09-09 11:03:04,,TikTok,0.5574,Positive,High
....sei appss.🙂,1,0,46.8.3,2026-09-09 11:00:07,46.8.3,TikTok,0.4033,Positive,Low
perfect,5,0,46.4.3,2026-09-09 10:59:32,46.4.3,TikTok,0.5719,Positive,High
tik tok let's people like @adrielle.sigler27 who trashes women who can't have children bullies them! is racist and makes fun of people who have disabilities and with myself who also cant have children and suffered something awful while i was pregnant i am very angry that they let this woman have a platform which she shouldn't she has been banned over 100 times! i do not recommend this app when you have people like that on here and they dont take her platform and many many people report it!,1,0,46.8.3,2026-09-09 10:58:27,46.8.3,TikTok,-0.9096,Negative,Low
very good,5,0,46.0.3,2026-09-09 10:57:41,46.0.3,TikTok,0.4927,Positive,High
this app i'd so rude to me i hate i think sanpchat is way better then this thing tik tok get my account back before i fire you,1,0,46.8.3,2026-09-09 10:57:34,46.8.3,TikTok,-0.7944,Negative,Low
so good,3,0,,2026-09-09 10:55:29,,TikTok,0.4927,Positive,Medium
its good,3,0,46.7.3,2026-09-09 10:48:21,46.7.3,TikTok,0.4404,Positive,Medium
raja umar a salam for a few minutes and i'll send you the tik me know what time you bro ❤️ and b for you to mar vista az to a salaam namaste plaza is the best unsvsnso me know if i can do that for you bro ❤️ kahsghs a little more about the free time 😎 for the tik tok song that goes on ka please 🥺 one video of you was dar sara i just got a call rata please za mara sat doka for a few days i just uggs slippers are the free time 😎 me please i love it so much and awm me please 🥺 one video of it s,5,1,46.8.3,2026-09-09 10:47:02,46.8.3,TikTok,0.9826,Positive,High
very good app 👍,5,0,,2026-09-09 10:46:59,,TikTok,0.4927,Positive,High
i use youtube video upload get free money or play button,1,0,,2026-09-09 10:46:24,,TikTok,0.6908,Positive,Low
it is truly an addictive time waster! there are good uses of this platform and bad but only you have the power to decide what to spend your time on.,5,2,46.8.3,2026-09-09 10:43:27,46.8.3,TikTok,0.2363,Positive,High
tiktok vairal,5,0,44.5.3,2026-09-09 10:43:18,44.5.3,TikTok,0.0,Neutral,High
how to get millions followers,5,0,46.7.3,2026-09-09 10:41:02,46.7.3,TikTok,0.0,Neutral,High
حلو اوي,5,0,,2026-09-09 10:39:07,,TikTok,0.0,Neutral,High
this is a so beautiful app i love this,5,0,,2026-09-09 10:39:00,,TikTok,0.8804,Positive,High
this is i want 😍,5,0,43.1.4,2026-09-09 10:36:57,43.1.4,TikTok,0.5106,Positive,High
this app is downloadly very slow,5,0,,2026-09-09 10:35:50,,TikTok,0.0,Neutral,High
"""tiktok, why are you not reaching more people with my content? please, i kindly request that you help my videos reach as many people as possible.""",4,0,46.8.3,2026-09-09 10:33:18,46.8.3,TikTok,0.7723,Positive,High
nice,5,0,44.9.3,2026-09-09 10:32:08,44.9.3,TikTok,0.4215,Positive,High
is dumb as hell i was scrolling and i found this cook tiktok that i wanted to send to my bff and when i did it said that i couldn't because of multiple breaks of community guidelines but i haven't done anything to break the guidelines and now im gonna loose my streak,1,0,46.8.3,2026-09-09 10:28:58,46.8.3,TikTok,-0.6652,Negative,Low
معازمومېد,5,0,,2026-09-09 10:25:53,,TikTok,0.0,Neutral,High
great,5,0,46.1.3,2026-09-09 10:22:10,46.1.3,TikTok,0.6249,Positive,High
good,5,0,,2026-09-09 10:20:10,,TikTok,0.4404,Positive,High
the app is too large,5,1,,2026-09-09 10:15:02,,TikTok,0.0,Neutral,High
